date_bldg_,time_bldg_,bldg_condi,date_bld_2,time_bld_2,date_bld_3,time_bld_3,bldg_id,bldg_name1,bldg_name2,bldg_sq_fo,bldg_statu,cdb_city_i,comments,date_condi,time_condi,create_use,date_demol,time_demol,date_edit_,time_edit_,edit_sourc,edit_useri,f_add1,footprint_,harris_str,label_hous,no_of_unit,no_stories,non_standa,orig_bldg_,pre_dir1,date_qc_da,time_qc_da,qc_source,qc_userid,shape_area,shape_len,st_name1,st_type1,stories,suf_dir1,t_add1,unit_name,vacancy_st,x_coord,y_coord,year_built,z_coord,xcoord,ycoord
2002-12-20,08:00:00.000,SOUND,2002-12-20,08:00:00.000,,,814849.0000000000000000000000000000000,FINE ARTS BUILDING,,845200.0000000000000000000000000000000,ACTIVE,,,2002-11-01,08:00:00.000,,,,2002-12-20,08:00:00.000,FIELDWORK,HAG,410.0000000000000000000000000000000,AERIALS98,"01715109005000","410",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,361899.0000000000000000000000000000000,S,2005-01-20,08:00:00.000,ASSESS2002,DS01228,22210.5000000000000000000000000000000,654.0958865689999583992175757884979,MICHIGAN,AVE,18.0000000000000000000000000000000,,412.0000000000000000000000000000000,,,1177200.3078959400299936532974243164062,1898370.9517998900264501571655273437500,1925.0000000000000000000000000000000,0.0000000000000000000000000000000,448151.01984567,4636247.37538362
2002-12-20,08:00:00.000,NEEDS MINOR REPAIR,2002-12-20,08:00:00.000,,,814447.0000000000000000000000000000000,,,400.0000000000000000000000000000000,ACTIVE,,ADDED ADDRESS,2002-11-01,08:00:00.000,,,,2002-12-20,08:00:00.000,FIELDWORK,LGP,212.0000000000000000000000000000000,AERIALS98,"01709431011000","212",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,353782.0000000000000000000000000000000,W,2003-06-16,07:00:00.000,PARCELS,DS06284,446.7500000000000000000000000000000,86.0534834207000045580571168102324,RANDOLPH,ST,1.0000000000000000000000000000000,,212.0000000000000000000000000000000,,,1174522.6132781798951327800750732421875,1901313.4332813899964094161987304687500,1974.0000000000000000000000000000000,0.0000000000000000000000000000000,447350.40674903,4637158.11914775
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,371589.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,,,,,,,,1214.0000000000000000000000000000000,AERIALS98,,"1214",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,371589.0000000000000000000000000000000,S,2003-06-16,07:00:00.000,PARCELS,DS06284,1187.8750000000000000000000000000000,157.0545997529999908692843746393919,STATE,ST,0.0000000000000000000000000000000,,1214.0000000000000000000000000000000,,,1176439.5657835900783538818359375000000,1894883.6801949399523437023162841796875,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447903.828975263,4635190.12727969
1998-04-01,08:00:00.000,SOUND,1998-04-01,08:00:00.000,,,374616.0000000000000000000000000000000,,,42600.0000000000000000000000000000000,ACTIVE,,,2001-10-01,07:00:00.000,,,,,,,,1455.0000000000000000000000000000000,AERIALS98,"01722107011000","1455",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,374616.0000000000000000000000000000000,S,,,,,16328.2500000000000000000000000000000,609.3802766559999781748047098517418,WABASH,AVE,2.0000000000000000000000000000000,,1455.0000000000000000000000000000000,,,1177125.3698208800051361322402954101562,1893292.9857505001127719879150390625000,1994.0000000000000000000000000000000,0.0000000000000000000000000000000,448103.251431379,4634699.5676179
2002-12-20,08:00:00.000,SOUND,2002-12-20,08:00:00.000,,,813984.0000000000000000000000000000000,GILDA'S CLUB,,1800.0000000000000000000000000000000,ACTIVE,,SPLIT POLYGON- CHANGED ADDRESS,2001-07-01,07:00:00.000,,,,2002-12-20,08:00:00.000,FIELDWORK,SDB,537.0000000000000000000000000000000,AERIALS98,"01709238003000","537",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,346424.0000000000000000000000000000000,N,2003-06-16,07:00:00.000,PARCELS,DS06284,2206.2750000000000909494701772928238,224.4593948499999953583028400316834,WELLS,ST,4.0000000000000000000000000000000,,537.0000000000000000000000000000000,,,1174716.7187751301098614931106567382812,1903996.2017998900264501571655273437500,1881.0000000000000000000000000000000,0.0000000000000000000000000000000,447421.218376339,4637973.81979854
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,370650.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,,,,2002-12-20,08:00:00.000,AMERITECH_PTS,MML,0.0000000000000000000000000000000,AERIALS98,,"0",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,370650.0000000000000000000000000000000,,,,,,1825.5000000000000000000000000000000,255.0564094750000094791175797581673,,,0.0000000000000000000000000000000,,0.0000000000000000000000000000000,,,1178067.5804879900533705949783325195312,1895441.2372936899773776531219482421875,0.0000000000000000000000000000000,0.0000000000000000000000000000000,448405.03289269,4635353.37672473
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,351705.0000000000000000000000000000000,SMITH & WOLLENSKY,,0.0000000000000000000000000000000,ACTIVE,,POSTED & GOES BY 318 EVEN THOUGH IS IN 300 BLOCK,,,,,,2002-12-20,08:00:00.000,FIELDWORK,KSR,318.0000000000000000000000000000000,AERIALS98,,"318",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,351705.0000000000000000000000000000000,N,,,,,4749.2500000000000000000000000000000,340.6975802090000229327415581792593,STATE,ST,2.0000000000000000000000000000000,,318.0000000000000000000000000000000,,,1176178.6108980199787765741348266601562,1902551.0937751599121838808059692382812,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447855.956830266,4637526.84563084
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,371858.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,,,,,,,,0.0000000000000000000000000000000,AERIALS98,,"0",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,371858.0000000000000000000000000000000,,,,,,446.2500000000000000000000000000000,84.5059515375999978914478560909629,,,0.0000000000000000000000000000000,,0.0000000000000000000000000000000,,,1176347.7554739499464631080627441406250,1894765.8376023499295115470886230468750,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447875.436404655,4635154.71547559
2002-12-20,08:00:00.000,NEEDS MINOR REPAIR,2002-12-20,08:00:00.000,,,814089.0000000000000000000000000000000,,,67000.0000000000000000000000000000000,ACTIVE,,SPLIT- GAVE HUBBARD ADDRESS,2001-07-01,07:00:00.000,,,,2002-12-20,08:00:00.000,FIELDWORK,KSR,10.0000000000000000000000000000000,AERIALS98,"01709255022000","10",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,349442.0000000000000000000000000000000,W,2005-01-20,08:00:00.000,ASSESS2002,DS01228,11844.5000000000000000000000000000000,437.1658995579999782421509735286236,HUBBARD,ST,5.0000000000000000000000000000000,,20.0000000000000000000000000000000,,,1176118.5878821199294179677963256835938,1903407.6184665400069206953048706054688,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447846.564888273,4637786.94398317
1998-04-01,08:00:00.000,SOUND,1998-04-01,08:00:00.000,,,350578.0000000000000000000000000000000,CITYFRONT PLACE,,0.0000000000000000000000000000000,ACTIVE,,,2001-07-01,07:00:00.000,,,,2002-12-20,08:00:00.000,FIELDWORK,LGP,400.0000000000000000000000000000000,AERIALS98,"01710221002000","400",400.0000000000000000000000000000000,0.0000000000000000000000000000000,,350578.0000000000000000000000000000000,N,,,,,23405.3750000000000000000000000000000,580.6901745080000409870990552008152,MC CLURG,CT,39.0000000000000000000000000000000,,400.0000000000000000000000000000000,,,1178991.3971178201027214527130126953125,1903026.3900715101044625043869018554688,1989.0000000000000000000000000000000,0.0000000000000000000000000000000,448719.565676975,4637657.80000295
2002-12-20,08:00:00.000,SOUND,2002-12-20,08:00:00.000,,,814021.0000000000000000000000000000000,MAGGIANO'S BANQUETS,,11400.0000000000000000000000000000000,ACTIVE,,SPLIT POLYGON- CHANGED ADDRESS,2001-07-01,07:00:00.000,,,,2002-12-20,08:00:00.000,FIELDWORK,SDB,111.0000000000000000000000000000000,AERIALS98,"01709246006000","111",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,347726.0000000000000000000000000000000,W,,,,,7166.2500000000000000000000000000000,345.7747559410000235402549151331186,GRAND,AVE,2.0000000000000000000000000000000,,111.0000000000000000000000000000000,,,1175272.0572172100655734539031982421875,1903796.6801949399523437023162841796875,1998.0000000000000000000000000000000,0.0000000000000000000000000000000,447590.507484816,4637909.53025462
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,814348.0000000000000000000000000000000,GOODMAN THEATER,,0.0000000000000000000000000000000,ACTIVE,,,,,,,,2007-02-14,08:00:00.000,FIELDWORK,DS01228,170.0000000000000000000000000000000,AERIALS98,,"170",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,814348.0000000000000000000000000000000,N,,,,,35994.8750000000000000000000000000000,860.9776026050000155009911395609379,DEARBORN,ST,3.0000000000000000000000000000000,,170.0000000000000000000000000000000,,,1175806.8823322800453752279281616210938,1901567.5258739499840885400772094726562,2004.0000000000000000000000000000000,0.0000000000000000000000000000000,447742.999306332,4637221.61401556
2007-12-06,08:00:00.000,,2007-12-06,08:00:00.000,,,870265.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DT00211,,,2007-12-06,08:00:00.000,PARCELS,DT00211,1436.0000000000000000000000000000000,AERIALS,,"1436",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,374180.0000000000000000000000000000000,S,2007-12-06,08:00:00.000,,DT00211,866.9299999999999499777914024889469,123.3767274020000002110464265570045,PRAIRIE,AVE,0.0000000000000000000000000000000,,1436.0000000000000000000000000000000,G,,1178072.2431121200788766145706176757812,1893597.3385121200699359178543090820312,0.0000000000000000000000000000000,0.0000000000000000000000000000000,448395.276035444,4634790.95857666
2007-12-10,08:00:00.000,,2007-12-10,08:00:00.000,,,870646.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2007-12-10,08:00:00.000,PARCELS,DS06183,1311.0000000000000000000000000000000,AERIALS,,"1311",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,372310.0000000000000000000000000000000,S,2007-12-10,08:00:00.000,,DS06183,818.1000000000000227373675443232059,119.5264516409999941970454528927803,PLYMOUTH,CT,0.0000000000000000000000000000000,,1311.0000000000000000000000000000000,F,,1176297.6431121199857443571090698242188,1894427.1385121198836714029312133789062,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447858.637626093,4635052.1233632
2007-12-10,08:00:00.000,,2007-12-10,08:00:00.000,,,870721.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2007-12-10,08:00:00.000,PARCELS,DS06183,1341.0000000000000000000000000000000,AERIALS,,"1341",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,372994.0000000000000000000000000000000,S,2007-12-10,08:00:00.000,,DS06183,696.2949999999999590727384202182293,107.6241706130000039820515667088330,PLYMOUTH,CT,0.0000000000000000000000000000000,,1341.0000000000000000000000000000000,,,1176316.0431121198926120996475219726562,1894065.8385121200699359178543090820312,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447862.468831375,4634942.01264004
2007-12-10,08:00:00.000,,2007-12-10,08:00:00.000,,,870923.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2007-12-10,08:00:00.000,PARCELS,DS06183,1459.0000000000000000000000000000000,AERIALS,,"1459",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,374617.0000000000000000000000000000000,S,2007-12-10,08:00:00.000,,DS06183,492.6600000000000250111042987555265,102.7876982089999984282258083112538,FEDERAL,ST,0.0000000000000000000000000000000,,1459.0000000000000000000000000000000,,,1175827.1431121199857443571090698242188,1893224.8385121200699359178543090820312,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447709.590042685,4634688.09071822
2002-12-20,08:00:00.000,SOUND,2002-12-20,08:00:00.000,,,815005.0000000000000000000000000000000,STATE OF IL HUMAN SERVICES,,65500.0000000000000000000000000000000,ACTIVE,,,2002-11-01,08:00:00.000,,,,2002-12-20,08:00:00.000,FIELDWORK,HAG,1112.0000000000000000000000000000000,AERIALS98,"01715308014000","1112",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,370125.0000000000000000000000000000000,S,,,,,12546.0000000000000000000000000000000,484.9808142300000213253952097147703,WABASH,AVE,5.0000000000000000000000000000000,,1112.0000000000000000000000000000000,,,1176813.4281416500452905893325805664062,1895550.6030344499740749597549438476562,1908.0000000000000000000000000000000,0.0000000000000000000000000000000,448020.976143206,4635390.56368616
1998-04-01,08:00:00.000,SOUND,1998-04-01,08:00:00.000,,,349442.0000000000000000000000000000000,,,61200.0000000000000000000000000000000,ACTIVE,,SPLIT- GAVE HUBBARD ADDRESS,2001-07-01,07:00:00.000,,,,2002-12-20,08:00:00.000,FIELDWORK,KSR,6.0000000000000000000000000000000,AERIALS98,"01709255025000","6",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,349442.0000000000000000000000000000000,W,,,,,8095.1250000000000000000000000000000,357.3751329020000184755190275609493,HUBBARD,ST,8.0000000000000000000000000000000,,6.0000000000000000000000000000000,,,1176219.0799909599591046571731567382812,1903410.0567381500732153654098510742188,1894.0000000000000000000000000000000,0.0000000000000000000000000000000,447877.125097213,4637787.31546191
2002-12-20,08:00:00.000,,2002-12-20,08:00:00.000,,,814006.0000000000000000000000000000000,EMBASSY SUITES HOTEL,RIVER EAST CENTER,0.0000000000000000000000000000000,ACTIVE,,OLD BLDG_ID = 347899 (DEMOLISHED FOR NEW HOTEL),,,,,,2007-02-14,08:00:00.000,FIELDWORK,DS01228,511.0000000000000000000000000000000,AERIALS98,,"511",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,347899.0000000000000000000000000000000,N,,,,,35881.3750000000000000000000000000000,761.3215380819999609229853376746178,COLUMBUS,DR,13.0000000000000000000000000000000,,511.0000000000000000000000000000000,,,1178559.6350730699487030506134033203125,1903845.9085899901110678911209106445312,2001.0000000000000000000000000000000,0.0000000000000000000000000000000,448592.321137658,4637906.83053812
2002-12-20,08:00:00.000,NEEDS MINOR REPAIR,2002-12-20,08:00:00.000,,,813931.0000000000000000000000000000000,TIFFANY STAINED GLASS,,23900.0000000000000000000000000000000,ACTIVE,,SPLIT POLYGON- CHANGED ADDRESS,2001-07-01,07:00:00.000,,,,2002-12-20,08:00:00.000,FIELDWORK,SDB,216.0000000000000000000000000000000,AERIALS98,"01709230013000","216",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,345551.0000000000000000000000000000000,W,2005-01-20,08:00:00.000,ASSESS2002,DS01228,5229.3750000000000000000000000000000,304.1548950819999959094275254756212,OHIO,ST,5.0000000000000000000000000000000,,216.0000000000000000000000000000000,,,1174418.9762597999069839715957641601562,1904238.9950097599066793918609619140625,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447332.678511999,4638048.3955243
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,362111.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,,,,2002-12-20,08:00:00.000,FIELDWORK,HAG,400.0000000000000000000000000000000,AERIALS98,,"400",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,362111.0000000000000000000000000000000,S,2005-01-20,08:00:00.000,ASSESS2002,DS01228,10219.7500000000000000000000000000000,404.1035936540000079730816651135683,CLARK,ST,2.0000000000000000000000000000000,,400.0000000000000000000000000000000,,,1175505.8788762299809604883193969726562,1898431.1184665700420737266540527343750,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447636.331878383,4636273.72417923
2002-12-20,08:00:00.000,SOUND,2002-12-20,08:00:00.000,,,814775.0000000000000000000000000000000,,,6200.0000000000000000000000000000000,ACTIVE,,,2002-11-01,08:00:00.000,,,,2007-09-10,07:00:00.000,FIELDWORK,DS06183,14.0000000000000000000000000000000,AERIALS98,"01716225007000","14",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,359441.0000000000000000000000000000000,W,,,,,4475.3750000000000000000000000000000,290.0973892040000237102503888309002,JACKSON,BLVD,2.0000000000000000000000000000000,,18.0000000000000000000000000000000,,,1176243.3393411599099636077880859375000,1899072.4672320000827312469482421875000,1911.0000000000000000000000000000000,0.0000000000000000000000000000000,447863.723336685,4636464.99366233
2002-12-20,08:00:00.000,,2002-12-20,08:00:00.000,,,814411.0000000000000000000000000000000,CHICAGO TITLE AND TRUST CENTER,,0.0000000000000000000000000000000,ACTIVE,,,,,,,,2007-02-14,08:00:00.000,FIELDWORK,DS01228,161.0000000000000000000000000000000,AERIALS98,,"161",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,353709.0000000000000000000000000000000,N,,,,,30604.7500000000000000000000000000000,752.0581151190000355200027115643024,CLARK,ST,50.0000000000000000000000000000000,,171.0000000000000000000000000000000,,,1175633.1976372799836099147796630859375,1901445.4919233398977667093276977539062,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447688.370203311,4637188.79881102
