VEHICLE,TIME,LINK,DIR,LANE,OFFSET,SPEED,ACCEL,VEH_TYPE,DRIVER,PASSENGERS,X_COORD,Y_COORD
229465,4:05:30,536,1,2,30.0,0.0,0.0,1,22946501,0,447971.5728336248,4637402.179955419
52212,4:05:30,28,1,1,45.0,0.0,0.0,1,5221201,0,447189.95052207774,4636294.433873608
55126,4:05:30,942,1,1,135.0,0.0,0.0,1,5512601,0,448408.26779241255,4636734.915656861
65147,4:05:30,1617,0,2,7.5,0.0,0.0,1,6514701,0,446600.28580358456,4636571.533983044
94469,4:05:30,153,0,1,37.5,0.0,0.0,1,9446901,0,448142.6630083042,4636732.923451603
104749,4:05:30,1302,0,2,15.0,0.0,0.0,1,10474901,0,446872.1645823228,4636028.891757043
157335,4:05:30,1139,0,1,112.5,0.0,0.0,1,15733501,0,447947.17995679943,4637367.107760338
190467,4:05:30,2196,1,3,15.0,15.0,7.5,1,19046701,0,448182.3733390939,4637397.755936076
245250,4:05:30,732,0,2,59.7,0.0,0.0,1,24525001,0,447538.4642061605,4636062.219042565
263319,4:05:30,492,0,3,105.0,0.0,0.0,1,26331901,0,447593.0421016322,4637846.40954063
142591,4:05:30,129,1,2,60.0,0.0,0.0,1,14259101,0,447774.1716664652,4635537.624831374
163883,4:05:30,732,0,2,45.0,0.0,0.0,1,16388301,0,447535.8323385315,4636377.494193998
169231,4:05:30,129,1,1,60.0,0.0,0.0,1,16923101,0,447774.1716664652,4635537.624831374
176783,4:05:30,1068,0,1,60.0,0.0,0.0,1,17678301,0,448201.2959337882,4635580.186420771
182388,4:05:30,1092,0,2,105.0,0.0,0.0,1,18238801,0,447210.46710493264,4636861.043620517
225370,4:05:30,2161,1,2,7.5,0.0,0.0,1,22537001,0,447890.02758404304,4637499.443886592
12164,4:05:30,1302,0,2,7.5,0.0,0.0,1,1216401,0,446877.7371280415,4636028.913490688
27375,4:05:30,153,0,1,60.0,0.0,0.0,1,2737501,0,448159.3813911885,4636733.3299207855
43719,4:05:30,2081,1,2,7.5,0.0,0.0,1,4371901,0,448189.19886336173,4636170.898119847
69715,4:05:30,457,1,1,232.5,0.0,0.0,1,6971501,0,447106.1561953034,4636030.644328447
75765,4:05:30,1616,0,1,37.5,22.5,0.0,1,7576501,0,446594.684624009,4636571.47410833
89324,4:05:30,1616,0,1,60.0,15.0,-7.5,1,8932401,0,446577.96733679844,4636571.288068619
98992,4:05:30,1010,0,2,37.5,7.5,7.5,1,9899201,0,447552.6038350835,4636165.859543921
117372,4:05:30,942,1,1,142.5,0.0,0.0,1,11737201,0,448402.69546108105,4636734.842820525
210209,4:05:30,1189,1,2,7.5,0.0,0.0,1,21020901,0,447649.0464648213,4637539.763730587
215113,4:05:30,1937,0,3,67.5,0.0,0.0,1,21511301,0,448373.3937332829,4637140.867978035
241701,4:05:30,732,0,3,52.5,0.0,0.0,1,24170101,0,447537.17505715735,4636216.639505064
250263,4:05:30,1127,0,2,15.0,0.0,0.0,1,25026301,0,447919.81001234666,4637399.076873374
21694,4:05:30,2213,1,2,127.5,30.0,0.0,1,2169401,0,447010.00815340393,4636030.319069927
43639,4:05:30,672,1,2,7.5,0.0,0.0,1,4363901,0,447463.13335234404,4636148.253877019
133194,4:05:30,214,1,3,60.0,22.5,-7.5,1,13319401,0,446780.03943419445,4636855.858751021
10360,4:05:30,2181,0,1,135.0,30.0,0.0,1,1036001,0,447965.30859377136,4632931.104568187
47758,4:05:30,28,1,1,22.5,0.0,0.0,1,4775801,0,447173.2330787648,4636294.308110189
62330,4:05:30,61,1,3,127.5,0.0,0.0,1,6233001,0,447870.7916308918,4636582.6744830785
81550,4:05:30,942,1,1,127.5,0.0,0.0,1,8155001,0,448413.840123559,4636734.988497553
137621,4:05:30,1606,1,2,60.0,0.0,0.0,1,13762101,0,446806.11957417754,4636308.6934959795
170669,4:05:30,835,1,2,45.0,0.0,0.0,1,17066901,0,447418.39684070495,4637591.680704208
35194,4:05:30,457,1,2,217.5,0.0,0.0,1,3519401,0,447095.0107919039,4636030.557126075
67838,4:05:30,457,1,2,225.0,0.0,0.0,1,6783801,0,447100.58349367365,4636030.600725081
84991,4:05:30,1616,0,2,52.5,0.0,-7.5,1,8499101,0,446583.5397660388,4636571.350077496
92244,4:05:30,1616,0,1,15.0,22.5,0.0,1,9224401,0,446611.40190968465,4636571.660187277
102381,4:05:30,67,0,3,112.5,0.0,0.0,1,10238101,0,447207.6863313839,4636577.157718177
147773,4:05:30,155,0,1,15.0,0.0,0.0,1,14777301,0,447005.6940093527,4636575.000865751
161223,4:05:30,732,0,2,52.5,0.0,0.0,1,16122301,0,447537.17505715735,4636216.639505064
204949,4:05:30,1399,0,2,75.0,0.0,0.0,1,20494901,0,448060.3525036918,4637140.887724297
226241,4:05:30,1974,1,1,67.5,22.5,0.0,1,22624101,0,448413.1182343345,4637401.821881126
68714,4:05:30,457,1,1,225.0,0.0,0.0,1,6871401,0,447100.58349367365,4636030.600725081
1806,4:05:30,997,1,2,7.5,0.0,-7.5,1,180601,0,446800.7137958885,4636930.111772794
11456,4:05:30,857,0,2,135.0,0.0,0.0,1,1145601,0,448058.3014444668,4632583.552860193
30855,4:05:30,2077,1,2,13.1,0.0,0.0,1,3085501,0,448191.69648257236,4636297.2193376385
107615,4:05:30,1084,1,3,135.0,0.0,0.0,1,10761501,0,447108.0943373556,4639187.3285082
115115,4:05:30,153,0,1,52.5,0.0,0.0,1,11511501,0,448153.80859717674,4636733.1944267
155691,4:05:30,214,1,2,82.5,0.0,-15.0,1,15569101,0,446796.75634923205,4636856.086641546
176130,4:05:30,1068,0,1,52.5,0.0,0.0,1,17613001,0,448199.51136260317,4635733.7712396
232071,4:05:30,1973,1,1,7.5,0.0,0.0,1,23207101,0,448372.30144197016,4637398.840509159
250868,4:05:30,1142,0,2,112.5,0.0,0.0,1,25086801,0,447824.74694542604,4637412.307031152
267761,4:05:30,1191,0,2,37.5,30.0,0.0,1,26776101,0,447527.47239992354,4636539.038518698
42605,4:05:30,279,0,3,127.5,0.0,0.0,1,4260501,0,447931.71300775104,4633431.45186719
59920,4:05:30,1616,0,2,37.5,7.5,-22.5,1,5992001,0,446594.684624009,4636571.47410833
169194,4:05:30,783,0,1,45.0,0.0,0.0,1,16919401,0,447206.88948366366,4637004.350456378
200544,4:05:30,492,0,3,97.5,0.0,0.0,1,20054401,0,447587.47043546505,4637846.311948249
241046,4:05:30,1336,0,4,420.0,37.5,0.0,1,24104601,0,447401.9665089735,4637416.47900428
267467,4:05:30,2169,0,4,120.0,30.0,7.5,1,26746701,0,447438.3394888483,4637417.996107414
54508,4:05:30,781,0,1,75.0,0.0,0.0,1,5450801,0,447917.6232994384,4636724.76102492
73735,4:05:30,66,0,1,112.5,0.0,0.0,1,7373501,0,447331.1037867124,4636577.538732285
89209,4:05:30,66,0,2,112.5,0.0,0.0,1,8920901,0,447331.1037867124,4636577.538732285
110531,4:05:30,777,0,1,75.0,0.0,0.0,1,11053101,0,447676.5982187469,4636722.303084332
121093,4:05:30,1010,0,1,37.5,7.5,7.5,1,12109301,0,447552.6038350835,4636165.859543921
132635,4:05:30,214,1,2,97.5,7.5,7.5,1,13263501,0,446807.90095829655,4636856.23859036
138705,4:05:30,58,0,3,112.5,0.0,0.0,1,13870501,0,447449.9153035131,4636862.317759621
181615,4:05:30,1092,0,3,112.5,0.0,0.0,1,18161501,0,447204.8951510445,4636861.012970157
189292,4:05:30,223,1,3,112.5,0.0,0.0,1,18929201,0,447422.9845713126,4637142.909119234
193827,4:05:30,661,0,1,112.5,0.0,0.0,1,19382701,0,448291.13847211556,4636452.614212579
210009,4:05:30,1189,1,1,7.5,0.0,0.0,1,21000901,0,447649.0464648213,4637539.763730587
225089,4:05:30,136,1,2,60.0,0.0,0.0,1,22508901,0,447769.3649217827,4635887.26450472
284453,4:05:30,1890,0,1,112.5,22.5,0.0,1,28445301,0,447608.72794396913,4637666.257015403
50113,4:05:30,765,1,2,52.5,0.0,0.0,1,5011301,0,447462.67432729015,4636438.047509174
140151,4:05:30,57,0,3,112.5,0.0,0.0,1,14015101,0,447573.35985744564,4636863.686837007
174369,4:05:30,273,1,2,135.0,0.0,0.0,1,17436901,0,447876.02519780706,4639269.190529382
217592,4:05:30,1931,0,2,157.5,0.0,0.0,1,21759201,0,448540.2226987431,4637115.568653416
260012,4:05:30,707,0,1,217.5,7.5,7.5,1,26001201,0,448175.7650923874,4642359.17527917
7825,4:05:30,1275,0,1,60.0,0.0,0.0,1,782501,0,446674.736620106,4637191.614238093
22272,4:05:30,1281,0,2,22.5,0.0,-30.0,1,2227201,0,446680.64080250275,4636784.926032199
26217,4:05:30,18,1,1,30.0,0.0,0.0,1,2621701,0,447586.29078692547,4636296.731161234
45300,4:05:30,1285,0,3,60.0,7.5,-22.5,1,4530001,0,446667.0337665102,4637761.60960308
77665,4:05:30,781,0,1,67.5,0.0,0.0,1,7766501,0,447912.0509229827,4636724.684940815
128774,4:05:30,511,0,3,67.5,0.0,0.0,1,12877401,0,447277.92128673027,4636211.127457806
182819,4:05:30,721,1,1,67.5,7.5,-15.0,1,18281901,0,447388.74928256194,4638395.104007944
236018,4:05:30,1107,0,2,15.0,22.5,0.0,1,23601801,0,447141.94994138065,4637196.642067253
96030,4:05:30,1635,1,1,112.5,0.0,-15.0,1,9603001,0,447966.2428252042,4638946.678331069
124733,4:05:30,372,1,1,120.0,0.0,-15.0,1,12473301,0,447717.6184741011,4634509.247570594
159315,4:05:30,344,1,1,112.5,0.0,-7.5,1,15931501,0,447250.1306519809,4636932.679706805
213490,4:05:30,708,1,1,97.5,0.0,-7.5,1,21349001,0,448213.0567187545,4635536.374008279
250278,4:05:30,139,1,3,105.0,7.5,0.0,1,25027801,0,447724.9392525834,4635083.812265841
279264,4:05:30,193,0,1,109.8,7.5,7.5,1,27926401,0,447469.03832684044,4637663.792777211
192530,4:06,1937,0,2,67.5,0.0,0.0,1,19253001,0,448373.3937332829,4637140.867978035
220555,4:06,222,1,3,120.0,0.0,0.0,1,22055501,0,447496.20482898224,4637141.975085985
117799,4:06,944,1,1,210.0,0.0,0.0,1,11779901,0,448631.93198222824,4636738.277262591
158814,4:06,214,1,2,105.0,0.0,0.0,1,15881401,0,446813.47326254065,4636856.314571308
187019,4:06,805,1,1,37.5,0.0,0.0,1,18701901,0,447503.9403811287,4638511.691203192
196417,4:06,1937,0,2,74.6,0.0,0.0,1,19641701,0,448368.11945794924,4637140.8771095
113974,4:06,944,1,1,255.0,0.0,0.0,1,11397401,0,448598.4990874798,4636737.985217689
185762,4:06,804,1,1,22.5,0.0,0.0,1,18576201,0,447507.7952383693,4638269.628360208
13954,4:06,1304,0,2,30.0,0.0,0.0,1,1395401,0,446792.3712145648,4636028.489628936
157353,4:06,214,1,2,120.0,0.0,0.0,1,15735301,0,446824.61787045357,4636856.466546277
239991,4:06,821,1,4,45.0,0.0,0.0,1,23999101,0,447542.1778123911,4637095.931746381
192329,4:06,1395,1,1,15.0,0.0,0.0,1,19232901,0,448211.0435878126,4637139.486780523
144443,4:06,944,1,1,262.5,0.0,0.0,1,14444301,0,448592.9269378418,4636737.936558797
68230,4:06,1619,1,3,7.5,0.0,0.0,1,6823001,0,446491.4739367176,4636570.297310133
120992,4:06,944,1,1,202.5,0.0,0.0,1,12099201,0,448637.504130839,4636738.325951998
70443,4:06,1617,0,2,15.0,0.0,0.0,1,7044301,0,446594.71335640503,4636571.469493604
26514,4:06,933,0,1,45.0,22.5,0.0,1,2651401,0,446532.3156060929,4636288.828299855
40491,4:06,929,0,1,82.5,22.5,7.5,1,4049101,0,446747.6499395782,4636290.833140378
122334,4:06,944,1,1,195.0,0.0,0.0,1,12233401,0,448643.07627930294,4636738.374645766
144780,4:06,944,1,1,247.5,0.0,0.0,1,14478001,0,448604.07123697194,4636738.033880941
239951,4:06,1119,1,4,120.0,0.0,0.0,1,23995101,0,447590.31492684165,4637401.214803078
336,4:06,2087,1,3,127.5,7.5,0.0,1,33601,0,448364.5146534752,4634498.734581213
70209,4:06,1285,0,3,52.5,0.0,0.0,1,7020901,0,446669.1091376742,4637612.968443658
86501,4:06,1619,1,3,37.5,0.0,0.0,1,8650101,0,446513.7637094076,4636570.5512960525
120054,4:06,1052,0,2,37.5,0.0,0.0,1,12005401,0,448479.7720117383,4636148.95356124
52251,4:06,929,0,1,52.5,15.0,-7.5,1,5225101,0,446769.9407018372,4636291.106307085
136502,4:06,216,0,3,37.5,0.0,0.0,1,13650201,0,446651.83623841085,4636854.418449832
157784,4:06,1092,0,2,112.5,0.0,0.0,1,15778401,0,447204.8951510445,4636861.012970157
25577,4:06,933,0,1,15.0,22.5,0.0,1,2557701,0,446554.6053058298,4636288.955570037
78067,4:06,944,1,1,172.5,0.0,0.0,1,7806701,0,448659.7927238122,4636738.520753226
239566,4:06,1119,1,4,112.5,0.0,0.0,1,23956601,0,447595.88600220275,4637401.184605097
75762,4:06,1619,1,3,22.5,0.0,0.0,1,7576201,0,446502.6188234091,4636570.424294376
94139,4:06,944,1,1,225.0,0.0,0.0,1,9413901,0,448620.78768456704,4636738.179896853
99520,4:06,1052,0,2,52.5,0.0,0.0,1,9952001,0,448490.9072964522,4636147.684603791
283156,4:06,277,0,2,37.5,22.5,7.5,1,28315601,0,447924.8812425029,4635644.233774108
38494,4:06,929,0,1,22.5,15.0,0.0,1,3849401,0,446792.231461214,4636291.379543537
51536,4:06,28,1,1,52.5,0.0,0.0,1,5153601,0,447195.5230029051,4636294.475803466
54409,4:06,944,1,1,165.0,0.0,-15.0,1,5440901,0,448665.36487168854,4636738.569464431
135530,4:06,216,0,3,45.0,0.0,0.0,1,13553001,0,446646.2643868562,4636854.40382425
190061,4:06,1696,0,2,37.5,0.0,0.0,1,19006101,0,446958.50643120124,4635790.878478979
193647,4:06,218,1,3,127.5,0.0,0.0,1,19364701,0,447863.2421144788,4637164.622751564
245994,4:06,732,0,3,59.7,0.0,0.0,1,24599401,0,447538.4642061605,4636062.219042565
37427,4:06,506,0,2,37.5,22.5,7.5,1,3742701,0,447165.8261791627,4637262.086734365
68971,4:06,1285,0,2,60.0,0.0,0.0,1,6897101,0,446667.0337665102,4637761.60960308
80539,4:06,944,1,1,240.0,0.0,0.0,1,8053901,0,448609.6433863172,4636738.082548551
110292,4:06,944,1,1,112.5,22.5,0.0,1,11029201,0,448704.369902708,4636738.910564931
174329,4:06,944,1,1,150.0,7.5,-7.5,1,17432901,0,448676.5091669995,4636738.66689992
202929,4:06,804,1,1,15.0,0.0,0.0,1,20292901,0,447510.209580253,4638128.100088411
215532,4:06,1935,1,1,7.5,0.0,0.0,1,21553201,0,448477.7624957465,4637140.738471242
236093,4:06,1025,1,1,75.0,7.5,-15.0,1,23609301,0,448096.1011474457,4636030.671045612
166522,4:06,1696,0,3,30.0,0.0,0.0,1,16652201,0,446953.485470994,4635838.561697989
174255,4:06,944,1,1,127.5,7.5,-15.0,1,17425501,0,448693.2256088659,4636738.813085849
242543,4:06,804,1,1,30.0,0.0,0.0,1,24254301,0,447505.3810600954,4638411.156665067
282732,4:06,2171,0,2,120.0,0.0,0.0,1,28273201,0,447314.5171039252,4637419.222393588
14080,4:06,458,0,3,120.0,0.0,0.0,1,1408001,0,447615.96108908596,4634010.528154465
28834,4:06,1052,0,2,45.0,0.0,0.0,1,2883401,0,448485.33965363406,4636148.319080333
50188,4:06,506,0,2,7.5,15.0,7.5,1,5018801,0,447169.98783445684,4636601.348530439
65773,4:06,1619,1,3,30.0,0.0,0.0,1,6577301,0,446508.1912664953,4636570.487793034
90025,4:06,1619,1,3,15.0,0.0,0.0,1,9002501,0,446497.04638014984,4636570.360800075
105625,4:06,214,1,2,112.5,0.0,0.0,1,10562501,0,446819.0455665937,4636856.390556612
116438,4:06,944,1,1,232.5,0.0,0.0,1,11643801,0,448615.21553551557,4636738.131220522
140819,4:06,1696,0,2,30.0,0.0,0.0,1,14081901,0,446953.485470994,4635838.561697989
186938,4:06,718,1,1,52.5,0.0,0.0,1,18693801,0,447395.1694161723,4638394.631347352
288091,4:06,277,0,3,37.5,22.5,7.5,1,28809101,0,447924.8812425029,4635644.233774108
137632,4:06,1599,1,3,60.0,0.0,0.0,1,13763201,0,446790.6683129005,4637620.94668317
140518,4:06,1696,0,2,22.5,0.0,0.0,1,14051801,0,446948.46458568977,4635886.244924721
162087,4:06,804,1,1,7.5,0.0,0.0,1,16208701,0,447512.62408574176,4637986.571849677
193594,4:06,218,1,2,127.5,0.0,0.0,1,19359401,0,447863.2421144788,4637164.622751564
218038,4:06,1937,0,2,60.0,0.0,0.0,1,21803801,0,448378.9651508351,4637140.858336362
42415,4:06,944,1,1,180.0,0.0,0.0,1,4241501,0,448654.220575789,4636738.472046381
61937,4:06,2158,1,2,112.5,0.0,0.0,1,6193701,0,447954.57190823543,4635531.774387133
187951,4:06,1192,1,1,7.5,0.0,0.0,1,18795101,0,447908.2381214011,4637416.9728798475
15110,4:06,2267,1,1,112.5,0.0,0.0,1,1511001,0,447588.2966668748,4636035.506001344
58641,4:06,1052,0,1,52.5,0.0,0.0,1,5864101,0,448490.9072964522,4636147.684603791
77614,4:06,154,0,1,52.5,0.0,0.0,1,7761401,0,448226.90505711763,4636734.623822262
98797,4:06,2083,0,3,135.0,0.0,0.0,1,9879701,0,447953.14908853837,4636166.246533714
178752,4:06,1285,0,2,52.5,0.0,0.0,1,17875201,0,446669.1091376742,4637612.968443658
118246,4:06,672,1,1,7.5,0.0,0.0,1,11824601,0,447463.13335234404,4636148.253877019
47558,4:06,28,1,1,37.5,0.0,0.0,1,4755801,0,447184.378041111,4636294.3919481095
106302,4:06,214,1,3,112.5,0.0,0.0,1,10630201,0,446819.0455665937,4636856.390556612
113788,4:06,154,0,1,37.5,0.0,0.0,1,11378801,0,448215.76019602286,4636734.4522308055
170619,4:06,1696,0,3,37.5,0.0,0.0,1,17061901,0,446958.50643120124,4635790.878478979
175116,4:06,944,1,1,187.5,0.0,0.0,1,17511601,0,448648.6484276189,4636738.423343893
236015,4:06,1961,1,2,7.5,0.0,0.0,1,23601501,0,447022.41094566137,4636575.145430537
244682,4:06,805,1,1,52.5,0.0,0.0,1,24468201,0,447499.19856363203,4638796.584402412
26186,4:06,28,1,1,30.0,0.0,0.0,1,2618601,0,447178.805560006,4636294.350026969
26314,4:06,458,0,2,105.0,0.0,0.0,1,2631401,0,447611.25318647915,4634296.295706321
66902,4:06,1304,0,3,15.0,0.0,0.0,1,6690201,0,446803.5165763117,4636028.56884066
73464,4:06,70,0,2,15.0,0.0,0.0,1,7346401,0,447138.55661278777,4636576.769224332
93182,4:06,1616,0,2,60.0,0.0,0.0,1,9318201,0,446577.96733679844,4636571.288068619
230165,4:06,2050,0,1,52.5,0.0,0.0,1,23016501,0,448501.60488131794,4636092.084523304
288162,4:06,490,1,2,7.5,0.0,0.0,1,28816201,0,447919.8152844815,4636182.174771318
25640,4:06,458,0,2,97.5,0.0,0.0,1,2564001,0,447608.8994797401,4634439.179532658
54936,4:06,944,1,1,82.5,22.5,7.5,1,5493601,0,448726.6584886307,4636739.105575412
88822,4:06,1619,1,2,30.0,0.0,0.0,1,8882201,0,446508.1912664953,4636570.487793034
223822,4:06,1192,1,2,7.5,0.0,0.0,1,22382201,0,447908.2381214011,4637416.9728798475
246300,4:06,1127,0,2,7.5,0.0,0.0,1,24630001,0,447914.2383012742,4637399.019690658
269140,4:06,94,1,1,52.5,0.0,0.0,1,26914001,0,448042.4069660724,4637091.791710186
282432,4:06,1112,0,3,7.5,15.0,7.5,1,28243201,0,447226.1487812589,4637355.659262573
123949,4:06,944,1,1,217.5,0.0,0.0,1,12394901,0,448626.3598334706,4636738.228577543
27517,4:06,2083,0,3,139.4,0.0,0.0,1,2751701,0,447949.88012090203,4636166.258854432
88462,4:06,1619,1,2,37.5,0.0,0.0,1,8846201,0,446513.7637094076,4636570.5512960525
118390,4:06,2083,0,2,135.0,0.0,0.0,1,11839001,0,447953.14908853837,4636166.246533714
128826,4:06,214,1,2,82.5,0.0,0.0,1,12882601,0,446796.75634923205,4636856.086641546
182525,4:06,214,1,3,120.0,0.0,0.0,1,18252501,0,446824.61787045357,4636856.466546277
282760,4:06,1112,0,2,22.5,15.0,7.5,1,28276001,0,447237.3621392458,4637365.797301297
123529,4:06,2083,0,2,139.4,0.0,0.0,1,12352901,0,447949.88012090203,4636166.258854432
110779,4:06,783,1,1,15.0,22.5,0.0,1,11077901,0,447276.0492505461,4637004.378153488
197693,4:06,980,0,2,142.5,0.0,0.0,1,19769301,0,446629.5181166219,4639663.752552426
229465,4:06,2050,0,1,45.0,0.0,-22.5,1,22946501,0,448501.05746692803,4636262.294376895
52212,4:06,28,1,1,45.0,0.0,0.0,1,5221201,0,447189.95052207774,4636294.433873608
55126,4:06,944,1,1,22.5,7.5,-7.5,1,5512601,0,448771.2356534271,4636739.495805621
65147,4:06,1617,0,2,7.5,0.0,0.0,1,6514701,0,446600.28580358456,4636571.533983044
94469,4:06,154,0,1,45.0,0.0,0.0,1,9446901,0,448221.33262667304,4636734.538024353
104749,4:06,1304,0,3,30.0,0.0,0.0,1,10474901,0,446792.3712145648,4636028.489628936
157335,4:06,748,0,2,67.5,0.0,0.0,1,15733501,0,448131.0352319746,4636927.6677868785
190467,4:06,133,1,3,135.0,0.0,0.0,1,19046701,0,447781.755948692,4634158.681142426
245250,4:06,732,0,2,59.7,0.0,0.0,1,24525001,0,447538.4642061605,4636062.219042565
263319,4:06,493,0,2,7.5,0.0,0.0,1,26331901,0,447535.33829430246,4637845.376747974
142591,4:06,131,1,3,67.5,0.0,0.0,1,14259101,0,447792.7681160717,4635741.940649692
163883,4:06,732,0,2,45.0,0.0,0.0,1,16388301,0,447535.8323385315,4636377.494193998
169231,4:06,131,1,2,67.5,0.0,0.0,1,16923101,0,447792.7681160717,4635741.940649692
176783,4:06,155,0,1,7.5,0.0,0.0,1,17678301,0,447011.26633939217,4636575.051446624
182388,4:06,1092,0,2,105.0,0.0,0.0,1,18238801,0,447210.46710493264,4636861.043620517
225370,4:06,2161,1,2,7.5,0.0,0.0,1,22537001,0,447890.02758404304,4637499.443886592
12164,4:06,1304,0,3,22.5,0.0,0.0,1,1216401,0,446797.9438955063,4636028.529232618
27375,4:06,154,0,1,67.5,0.0,0.0,1,2737501,0,448238.0499173903,4636734.795431158
43719,4:06,2081,1,2,7.5,0.0,0.0,1,4371901,0,448189.19886336173,4636170.898119847
69715,4:06,458,0,2,120.0,0.0,0.0,1,6971501,0,447615.96108908596,4634010.528154465
75765,4:06,1619,1,2,15.0,0.0,0.0,1,7576501,0,446497.04638014984,4636570.360800075
89324,4:06,1619,1,2,22.5,0.0,0.0,1,8932401,0,446502.6188234091,4636570.424294376
98992,4:06,1007,0,3,37.5,22.5,7.5,1,9899201,0,447637.07510903326,4636166.156743303
117372,4:06,944,1,1,60.0,22.5,7.5,1,11737201,0,448743.3749265313,4636739.251879045
210209,4:06,1189,1,2,7.5,0.0,0.0,1,21020901,0,447649.0464648213,4637539.763730587
215113,4:06,1935,1,2,7.5,0.0,0.0,1,21511301,0,448477.7624957465,4637140.738471242
241701,4:06,732,0,3,52.5,0.0,0.0,1,24170101,0,447537.17505715735,4636216.639505064
250263,4:06,1127,0,2,15.0,0.0,0.0,1,25026301,0,447919.81001234666,4637399.076873374
21694,4:06,2213,1,2,337.5,0.0,0.0,1,2169401,0,447166.0502275445,4636032.408308065
43639,4:06,672,1,2,7.5,0.0,0.0,1,4363901,0,447463.13335234404,4636148.253877019
133194,4:06,214,1,3,105.0,0.0,0.0,1,13319401,0,446813.47326254065,4636856.314571308
10360,4:06,2186,1,1,22.5,15.0,7.5,1,1036001,0,447923.8761041956,4635378.613046416
47758,4:06,28,1,1,22.5,0.0,0.0,1,4775801,0,447173.2330787648,4636294.308110189
62330,4:06,61,1,3,127.5,0.0,0.0,1,6233001,0,447870.7916308918,4636582.6744830785
81550,4:06,944,1,1,7.5,15.0,-7.5,1,8155001,0,448782.3799431567,4636739.5934067685
137621,4:06,1601,1,2,67.5,0.0,0.0,1,13762101,0,446792.51269133843,4637670.794108166
170669,4:06,1696,0,3,22.5,0.0,0.0,1,17066901,0,446948.46458568977,4635886.244924721
35194,4:06,458,0,3,105.0,0.0,0.0,1,3519401,0,447611.25318647915,4634296.295706321
67838,4:06,458,0,3,112.5,0.0,0.0,1,6783801,0,447613.607056263,4634153.41191359
84991,4:06,1616,0,2,52.5,0.0,0.0,1,8499101,0,446583.5397660388,4636571.350077496
92244,4:06,1616,0,2,37.5,0.0,0.0,1,9224401,0,446594.684624009,4636571.47410833
102381,4:06,67,0,3,112.5,0.0,0.0,1,10238101,0,447207.6863313839,4636577.157718177
147773,4:06,155,0,1,15.0,0.0,0.0,1,14777301,0,447005.6940093527,4636575.000865751
161223,4:06,732,0,2,52.5,0.0,0.0,1,16122301,0,447537.17505715735,4636216.639505064
204949,4:06,1937,0,3,37.5,22.5,-7.5,1,20494901,0,448395.6794031557,4637140.829437503
226241,4:06,1231,1,1,15.0,0.0,0.0,1,22624101,0,448514.90047320194,4637401.7315719165
68714,4:06,458,0,2,112.5,0.0,0.0,1,6871401,0,447613.607056263,4634153.41191359
1806,4:06,997,1,2,7.5,0.0,0.0,1,180601,0,446800.7137958885,4636930.111772794
11456,4:06,863,0,2,45.0,30.0,7.5,1,1145601,0,448077.6742199161,4634471.33567473
30855,4:06,2077,1,2,13.1,0.0,0.0,1,3085501,0,448191.69648257236,4636297.2193376385
107615,4:06,1112,0,3,22.5,7.5,-7.5,1,10761501,0,447237.3621392458,4637365.797301297
115115,4:06,154,0,1,60.0,0.0,0.0,1,11511501,0,448232.4774873567,4636734.70962453
155691,4:06,214,1,2,90.0,0.0,0.0,1,15569101,0,446802.3286538604,4636856.162613774
176130,4:06,1070,1,1,75.0,0.0,0.0,1,17613001,0,448176.52137694275,4638358.224057982
232071,4:06,2057,1,2,7.5,0.0,0.0,1,23207101,0,448515.5389931968,4637234.212440511
250868,4:06,1958,1,1,7.5,0.0,0.0,1,25086801,0,448191.37994001916,4637499.678480458
267761,4:06,805,1,1,45.0,0.0,0.0,1,26776101,0,447501.5693906767,4638654.137786085
42605,4:06,277,0,3,15.0,15.0,7.5,1,4260501,0,447920.70931299636,4636124.205249465
59920,4:06,1616,0,2,45.0,0.0,0.0,1,5992001,0,446589.11219510867,4636571.412090735
169194,4:06,1452,1,3,52.5,15.0,-15.0,1,16919401,0,447779.9837762354,4637668.976458493
200544,4:06,492,0,3,112.5,0.0,0.0,1,20054401,0,447598.61376757454,4637846.507137369
241046,4:06,1315,1,3,7.0,0.0,0.0,1,24104601,0,448310.9170037375,4637392.833364229
267467,4:06,807,0,2,82.5,0.0,0.0,1,26746701,0,447521.52860256645,4635870.238527459
54508,4:06,783,1,1,45.0,0.0,0.0,1,5450801,0,447253.76272910595,4637004.369154827
73735,4:06,67,0,2,97.5,0.0,0.0,1,7373501,0,447218.83036518615,4636577.176085315
89209,4:06,67,0,2,90.0,0.0,0.0,1,8920901,0,447224.4023819567,4636577.18527542
110531,4:06,781,0,1,67.5,22.5,7.5,1,11053101,0,447912.0509229827,4636724.684940815
121093,4:06,1007,0,2,15.0,15.0,7.5,1,12109301,0,447653.7925948243,4636166.251795275
132635,4:06,214,1,2,97.5,0.0,0.0,1,13263501,0,446807.90095829655,4636856.23859036
138705,4:06,58,0,3,112.5,0.0,0.0,1,13870501,0,447449.9153035131,4636862.317759621
181615,4:06,1092,0,3,112.5,0.0,0.0,1,18161501,0,447204.8951510445,4636861.012970157
189292,4:06,223,1,3,112.5,0.0,0.0,1,18929201,0,447422.9845713126,4637142.909119234
193827,4:06,659,0,1,105.0,0.0,0.0,1,19382701,0,448084.912953765,4637695.723070899
